sensor_type,device_type,timestamps,value1,value2,value3
Pressure,smartphone,1529657290162000000,1018.3209,1010.46094,0.0
Pressure,smartphone,1529657290200000000,1018.3601,1010.5001,0.0
Pressure,smartphone,1529657290239000000,1018.3601,1010.5001,0.0
Pressure,smartphone,1529657290278000000,1018.3601,1010.5001,0.0
Pressure,smartphone,1529657290316000000,1018.3601,1010.5001,0.0
Pressure,smartphone,1529657290354000000,1018.3904,1010.5304,0.0
Pressure,smartphone,1529657290393000000,1018.3904,1010.5304,0.0
Pressure,smartphone,1529657290431000000,1018.3904,1010.5304,0.0
Pressure,smartphone,1529657290470000000,1018.3904,1010.5304,0.0
Pressure,smartphone,1529657290509000000,1018.2928,1010.4328,0.0
Pressure,smartphone,1529657290547000000,1018.2928,1010.4328,0.0
Pressure,smartphone,1529657290585000000,1018.2928,1010.4328,0.0
Pressure,smartphone,1529657290623000000,1018.2928,1010.4328,0.0
Pressure,smartphone,1529657290662000000,1018.2928,1010.4328,0.0
Pressure,smartphone,1529657290700000000,1018.2799,1010.4199,0.0
Pressure,smartphone,1529657290739000000,1018.2799,1010.4199,0.0
Pressure,smartphone,1529657290777000000,1018.2799,1010.4199,0.0
Pressure,smartphone,1529657290815000000,1018.2799,1010.4199,0.0
Pressure,smartphone,1529657290854000000,1018.29785,1010.43787,0.0
Pressure,smartphone,1529657290892000000,1018.29785,1010.43787,0.0
Pressure,smartphone,1529657290931000000,1018.29785,1010.43787,0.0
Pressure,smartphone,1529657290970000000,1018.29785,1010.43787,0.0
Pressure,smartphone,1529657291009000000,1018.27966,1010.4197,0.0
Pressure,smartphone,1529657291046000000,1018.27966,1010.4197,0.0
Pressure,smartphone,1529657291085000000,1018.27966,1010.4197,0.0
Pressure,smartphone,1529657291123000000,1018.27966,1010.4197,0.0
Pressure,smartphone,1529657291162000000,1018.3085,1010.4485,0.0
Pressure,smartphone,1529657291200000000,1018.3085,1010.4485,0.0
Pressure,smartphone,1529657291238000000,1018.3085,1010.4485,0.0
Pressure,smartphone,1529657291277000000,1018.3085,1010.4485,0.0
Pressure,smartphone,1529657291316000000,1018.3134,1010.4534,0.0
Pressure,smartphone,1529657291355000000,1018.3134,1010.4534,0.0
Pressure,smartphone,1529657291392000000,1018.3134,1010.4534,0.0
Pressure,smartphone,1529657291431000000,1018.3134,1010.4534,0.0
Pressure,smartphone,1529657291470000000,1018.2287,1010.3687,0.0
Pressure,smartphone,1529657291508000000,1018.2287,1010.3687,0.0
Pressure,smartphone,1529657291547000000,1018.2287,1010.3687,0.0
Pressure,smartphone,1529657291585000000,1018.2287,1010.3687,0.0
Pressure,smartphone,1529657291623000000,1018.2173,1010.3573,0.0
Pressure,smartphone,1529657291661000000,1018.2173,1010.3573,0.0
Pressure,smartphone,1529657291700000000,1018.2173,1010.3573,0.0
Pressure,smartphone,1529657291738000000,1018.2173,1010.3573,0.0
Pressure,smartphone,1529657291777000000,1018.2427,1010.3827,0.0
Pressure,smartphone,1529657291815000000,1018.2427,1010.3827,0.0
Pressure,smartphone,1529657291854000000,1018.2427,1010.3827,0.0
Pressure,smartphone,1529657291892000000,1018.2427,1010.3827,0.0
Pressure,smartphone,1529657291930000000,1018.2605,1010.4005,0.0
Pressure,smartphone,1529657291969000000,1018.2605,1010.4005,0.0
Pressure,smartphone,1529657292008000000,1018.2605,1010.4005,0.0
Pressure,smartphone,1529657292046000000,1018.2605,1010.4005,0.0
Pressure,smartphone,1529657292084000000,1018.2991,1010.4391,0.0
Pressure,smartphone,1529657292124000000,1018.2991,1010.4391,0.0
Pressure,smartphone,1529657292161000000,1018.2991,1010.4391,0.0
Pressure,smartphone,1529657292200000000,1018.2991,1010.4391,0.0
Pressure,smartphone,1529657292238000000,1018.33905,1010.47906,0.0
Pressure,smartphone,1529657292277000000,1018.33905,1010.47906,0.0
Pressure,smartphone,1529657292315000000,1018.33905,1010.47906,0.0
Pressure,smartphone,1529657292353000000,1018.33905,1010.47906,0.0
Pressure,smartphone,1529657292392000000,1018.399,1010.539,0.0
Pressure,smartphone,1529657292431000000,1018.399,1010.539,0.0
Pressure,smartphone,1529657292470000000,1018.399,1010.539,0.0
Pressure,smartphone,1529657292508000000,1018.399,1010.539,0.0
Pressure,smartphone,1529657292546000000,1018.28986,1010.4299,0.0
Pressure,smartphone,1529657292584000000,1018.28986,1010.4299,0.0
Pressure,smartphone,1529657292623000000,1018.28986,1010.4299,0.0
Pressure,smartphone,1529657292661000000,1018.28986,1010.4299,0.0
Pressure,smartphone,1529657292700000000,1018.28015,1010.42017,0.0
Pressure,smartphone,1529657292739000000,1018.28015,1010.42017,0.0
Pressure,smartphone,1529657292777000000,1018.28015,1010.42017,0.0
Pressure,smartphone,1529657292815000000,1018.28015,1010.42017,0.0
Pressure,smartphone,1529657292854000000,1018.2949,1010.43494,0.0
Pressure,smartphone,1529657292892000000,1018.2866,1010.42664,0.0
Pressure,smartphone,1529657292930000000,1018.2866,1010.42664,0.0
Pressure,smartphone,1529657292969000000,1018.2866,1010.42664,0.0
Pressure,smartphone,1529657293008000000,1018.2866,1010.42664,0.0
Pressure,smartphone,1529657293046000000,1018.2726,1010.4126,0.0
Pressure,smartphone,1529657293085000000,1018.2726,1010.4126,0.0
Pressure,smartphone,1529657293123000000,1018.2726,1010.4126,0.0
Pressure,smartphone,1529657293161000000,1018.2726,1010.4126,0.0
Pressure,smartphone,1529657293199000000,1018.2905,1010.43054,0.0
Pressure,smartphone,1529657293238000000,1018.2905,1010.43054,0.0
Pressure,smartphone,1529657293277000000,1018.2905,1010.43054,0.0
Pressure,smartphone,1529657293315000000,1018.2905,1010.43054,0.0
Pressure,smartphone,1529657293353000000,1018.29315,1010.43317,0.0
Pressure,smartphone,1529657293392000000,1018.29315,1010.43317,0.0
Pressure,smartphone,1529657293431000000,1018.29315,1010.43317,0.0
Pressure,smartphone,1529657293469000000,1018.29315,1010.43317,0.0
Pressure,smartphone,1529657293507000000,1018.234,1010.374,0.0
Pressure,smartphone,1529657293546000000,1018.234,1010.374,0.0
Pressure,smartphone,1529657293585000000,1018.234,1010.374,0.0
Pressure,smartphone,1529657293622000000,1018.234,1010.374,0.0
Pressure,smartphone,1529657293662000000,1018.21014,1010.35016,0.0
Pressure,smartphone,1529657293699000000,1018.21014,1010.35016,0.0
Pressure,smartphone,1529657293738000000,1018.21014,1010.35016,0.0
Pressure,smartphone,1529657293777000000,1018.21014,1010.35016,0.0
Pressure,smartphone,1529657293815000000,1018.2259,1010.3659,0.0
Pressure,smartphone,1529657293854000000,1018.2259,1010.3659,0.0
Pressure,smartphone,1529657293892000000,1018.2259,1010.3659,0.0
Pressure,smartphone,1529657293930000000,1018.2259,1010.3659,0.0
Pressure,smartphone,1529657293968000000,1018.23474,1010.37476,0.0
Pressure,smartphone,1529657294008000000,1018.23474,1010.37476,0.0
Pressure,smartphone,1529657294046000000,1018.23474,1010.37476,0.0
Pressure,smartphone,1529657294084000000,1018.23474,1010.37476,0.0
Pressure,smartphone,1529657294122000000,1018.2551,1010.39514,0.0
Pressure,smartphone,1529657294161000000,1018.2551,1010.39514,0.0
Pressure,smartphone,1529657294199000000,1018.2551,1010.39514,0.0
Pressure,smartphone,1529657294238000000,1018.2551,1010.39514,0.0
Pressure,smartphone,1529657294276000000,1018.28235,1010.42236,0.0
Pressure,smartphone,1529657294314000000,1018.28235,1010.42236,0.0
Pressure,smartphone,1529657294353000000,1018.28235,1010.42236,0.0
Pressure,smartphone,1529657294391000000,1018.28235,1010.42236,0.0
Pressure,smartphone,1529657294431000000,1018.31744,1010.45746,0.0
Pressure,smartphone,1529657294469000000,1018.31744,1010.45746,0.0
Pressure,smartphone,1529657294507000000,1018.31744,1010.45746,0.0
Pressure,smartphone,1529657294545000000,1018.31744,1010.45746,0.0
Pressure,smartphone,1529657294584000000,1018.23785,1010.37787,0.0
Pressure,smartphone,1529657294622000000,1018.23785,1010.37787,0.0
Pressure,smartphone,1529657294661000000,1018.23785,1010.37787,0.0
Pressure,smartphone,1529657294700000000,1018.23785,1010.37787,0.0
Pressure,smartphone,1529657294738000000,1018.2241,1010.36414,0.0
Pressure,smartphone,1529657294777000000,1018.2241,1010.36414,0.0
Pressure,smartphone,1529657294815000000,1018.2241,1010.36414,0.0
Pressure,smartphone,1529657294853000000,1018.2241,1010.36414,0.0
Pressure,smartphone,1529657294892000000,1018.2436,1010.3836,0.0
Pressure,smartphone,1529657294930000000,1018.2436,1010.3836,0.0
Pressure,smartphone,1529657294968000000,1018.2436,1010.3836,0.0
Pressure,smartphone,1529657295007000000,1018.2436,1010.3836,0.0
Pressure,smartphone,1529657295046000000,1018.20325,1010.34326,0.0
Pressure,smartphone,1529657295084000000,1018.20325,1010.34326,0.0
Pressure,smartphone,1529657295123000000,1018.20325,1010.34326,0.0
Pressure,smartphone,1529657295161000000,1018.20325,1010.34326,0.0
Pressure,smartphone,1529657295199000000,1018.20325,1010.34326,0.0
Pressure,smartphone,1529657295238000000,1018.2322,1010.3722,0.0
Pressure,smartphone,1529657295276000000,1018.2322,1010.3722,0.0
Pressure,smartphone,1529657295315000000,1018.2322,1010.3722,0.0
Pressure,smartphone,1529657295353000000,1018.2322,1010.3722,0.0
Pressure,smartphone,1529657295392000000,1018.2337,1010.3737,0.0
Pressure,smartphone,1529657295430000000,1018.2337,1010.3737,0.0
Pressure,smartphone,1529657295469000000,1018.2337,1010.3737,0.0
Pressure,smartphone,1529657295507000000,1018.2337,1010.3737,0.0
Pressure,smartphone,1529657295545000000,1018.2402,1010.3802,0.0
Pressure,smartphone,1529657295584000000,1018.2402,1010.3802,0.0
Pressure,smartphone,1529657295622000000,1018.2402,1010.3802,0.0
Pressure,smartphone,1529657295660000000,1018.2402,1010.3802,0.0
Pressure,smartphone,1529657295700000000,1018.2097,1010.34973,0.0
Pressure,smartphone,1529657295738000000,1018.2097,1010.34973,0.0
Pressure,smartphone,1529657295776000000,1018.2097,1010.34973,0.0
Pressure,smartphone,1529657295815000000,1018.2097,1010.34973,0.0
Pressure,smartphone,1529657295853000000,1018.22766,1010.3677,0.0
Pressure,smartphone,1529657295892000000,1018.22766,1010.3677,0.0
Pressure,smartphone,1529657295930000000,1018.22766,1010.3677,0.0
Pressure,smartphone,1529657295968000000,1018.22766,1010.3677,0.0
Pressure,smartphone,1529657296007000000,1018.2291,1010.36914,0.0
Pressure,smartphone,1529657296046000000,1018.2291,1010.36914,0.0
Pressure,smartphone,1529657296084000000,1018.2291,1010.36914,0.0
Pressure,smartphone,1529657296123000000,1018.2291,1010.36914,0.0
Pressure,smartphone,1529657296160000000,1018.26587,1010.4059,0.0
Pressure,smartphone,1529657296199000000,1018.26587,1010.4059,0.0
Pressure,smartphone,1529657296238000000,1018.26587,1010.4059,0.0
Pressure,smartphone,1529657296276000000,1018.26587,1010.4059,0.0
Pressure,smartphone,1529657296315000000,1018.2766,1010.4166,0.0
Pressure,smartphone,1529657296353000000,1018.2766,1010.4166,0.0
Pressure,smartphone,1529657296391000000,1018.2766,1010.4166,0.0
Pressure,smartphone,1529657296430000000,1018.2766,1010.4166,0.0
Pressure,smartphone,1529657296468000000,1018.24854,1010.38855,0.0
Pressure,smartphone,1529657296507000000,1018.24854,1010.38855,0.0
Pressure,smartphone,1529657296545000000,1018.24854,1010.38855,0.0
Pressure,smartphone,1529657296583000000,1018.24854,1010.38855,0.0
Pressure,smartphone,1529657296622000000,1018.2085,1010.3485,0.0
Pressure,smartphone,1529657296661000000,1018.2085,1010.3485,0.0
Pressure,smartphone,1529657296699000000,1018.2085,1010.3485,0.0
Pressure,smartphone,1529657296737000000,1018.2085,1010.3485,0.0
Pressure,smartphone,1529657296776000000,1018.20276,1010.3428,0.0
Pressure,smartphone,1529657296814000000,1018.20276,1010.3428,0.0
Pressure,smartphone,1529657296852000000,1018.20276,1010.3428,0.0
Pressure,smartphone,1529657296892000000,1018.20276,1010.3428,0.0
Pressure,smartphone,1529657296930000000,1018.2189,1010.3589,0.0
Pressure,smartphone,1529657296968000000,1018.2189,1010.3589,0.0
Pressure,smartphone,1529657297007000000,1018.2189,1010.3589,0.0
Pressure,smartphone,1529657297045000000,1018.2189,1010.3589,0.0
Pressure,smartphone,1529657297084000000,1018.1869,1010.3269,0.0
Pressure,smartphone,1529657297122000000,1018.1869,1010.3269,0.0
Pressure,smartphone,1529657297161000000,1018.1869,1010.3269,0.0
Pressure,smartphone,1529657297199000000,1018.1869,1010.3269,0.0
Pressure,smartphone,1529657297237000000,1018.21313,1010.35315,0.0
Pressure,smartphone,1529657297275000000,1018.21313,1010.35315,0.0
Pressure,smartphone,1529657297314000000,1018.21313,1010.35315,0.0
Pressure,smartphone,1529657297353000000,1018.21313,1010.35315,0.0
Pressure,smartphone,1529657297391000000,1018.21313,1010.35315,0.0
Pressure,smartphone,1529657297430000000,1018.2114,1010.35144,0.0
Pressure,smartphone,1529657297468000000,1018.2114,1010.35144,0.0
Pressure,smartphone,1529657297507000000,1018.2114,1010.35144,0.0
Pressure,smartphone,1529657297545000000,1018.2114,1010.35144,0.0
Pressure,smartphone,1529657297584000000,1018.2311,1010.3711,0.0
Pressure,smartphone,1529657297622000000,1018.2311,1010.3711,0.0
Pressure,smartphone,1529657297660000000,1018.2311,1010.3711,0.0
Pressure,smartphone,1529657297698000000,1018.2311,1010.3711,0.0
Pressure,smartphone,1529657297737000000,1018.20886,1010.3489,0.0
Pressure,smartphone,1529657297776000000,1018.20886,1010.3489,0.0
Pressure,smartphone,1529657297814000000,1018.20886,1010.3489,0.0
Pressure,smartphone,1529657297853000000,1018.20886,1010.3489,0.0
Pressure,smartphone,1529657297891000000,1018.22723,1010.36725,0.0
Pressure,smartphone,1529657297929000000,1018.22723,1010.36725,0.0
Pressure,smartphone,1529657297968000000,1018.22723,1010.36725,0.0
Pressure,smartphone,1529657298006000000,1018.22723,1010.36725,0.0
Pressure,smartphone,1529657298044000000,1018.23865,1010.37866,0.0
Pressure,smartphone,1529657298083000000,1018.23865,1010.37866,0.0
Pressure,smartphone,1529657298121000000,1018.23865,1010.37866,0.0
Pressure,smartphone,1529657298161000000,1018.23865,1010.37866,0.0
Pressure,smartphone,1529657298198000000,1018.2738,1010.4138,0.0
Pressure,smartphone,1529657298237000000,1018.2738,1010.4138,0.0
Pressure,smartphone,1529657298275000000,1018.2738,1010.4138,0.0
Pressure,smartphone,1529657298314000000,1018.2738,1010.4138,0.0
Pressure,smartphone,1529657298352000000,1018.28345,1010.42346,0.0
Pressure,smartphone,1529657298391000000,1018.28345,1010.42346,0.0
Pressure,smartphone,1529657298429000000,1018.28345,1010.42346,0.0
Pressure,smartphone,1529657298467000000,1018.28345,1010.42346,0.0
Pressure,smartphone,1529657298506000000,1018.25653,1010.39655,0.0
Pressure,smartphone,1529657298544000000,1018.25653,1010.39655,0.0
Pressure,smartphone,1529657298583000000,1018.25653,1010.39655,0.0
Pressure,smartphone,1529657298622000000,1018.25653,1010.39655,0.0
Pressure,smartphone,1529657298660000000,1018.2261,1010.3661,0.0
Pressure,smartphone,1529657298699000000,1018.2261,1010.3661,0.0
Pressure,smartphone,1529657298737000000,1018.2261,1010.3661,0.0
Pressure,smartphone,1529657298775000000,1018.2261,1010.3661,0.0
Pressure,smartphone,1529657298813000000,1018.23004,1010.37006,0.0
Pressure,smartphone,1529657298852000000,1018.23004,1010.37006,0.0
Pressure,smartphone,1529657298890000000,1018.23004,1010.37006,0.0
Pressure,smartphone,1529657298929000000,1018.23004,1010.37006,0.0
Pressure,smartphone,1529657298967000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657299006000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657299044000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657299082000000,1018.22,1010.36,0.0
Pressure,smartphone,1529657299122000000,1018.18866,1010.3287,0.0
Pressure,smartphone,1529657299160000000,1018.18866,1010.3287,0.0
Pressure,smartphone,1529657299198000000,1018.18866,1010.3287,0.0
Pressure,smartphone,1529657299237000000,1018.18866,1010.3287,0.0
Pressure,smartphone,1529657299275000000,1018.21265,1010.35266,0.0
Pressure,smartphone,1529657299313000000,1018.21265,1010.35266,0.0
Pressure,smartphone,1529657299352000000,1018.21265,1010.35266,0.0
Pressure,smartphone,1529657299391000000,1018.21265,1010.35266,0.0
Pressure,smartphone,1529657299429000000,1018.20667,1010.3467,0.0
Pressure,smartphone,1529657299468000000,1018.20667,1010.3467,0.0
Pressure,smartphone,1529657299505000000,1018.20667,1010.3467,0.0
Pressure,smartphone,1529657299545000000,1018.20667,1010.3467,0.0
Pressure,smartphone,1529657299583000000,1018.2068,1010.3468,0.0
Pressure,smartphone,1529657299621000000,1018.2068,1010.3468,0.0
Pressure,smartphone,1529657299660000000,1018.2068,1010.3468,0.0
Pressure,smartphone,1529657299698000000,1018.2068,1010.3468,0.0
Pressure,smartphone,1529657299736000000,1018.2068,1010.3468,0.0
Pressure,smartphone,1529657299775000000,1018.1804,1010.32043,0.0
Pressure,smartphone,1529657299814000000,1018.1804,1010.32043,0.0
Pressure,smartphone,1529657299852000000,1018.1804,1010.32043,0.0
Pressure,smartphone,1529657299891000000,1018.1804,1010.32043,0.0
Pressure,smartphone,1529657299929000000,1018.20807,1010.3481,0.0
Pressure,smartphone,1529657299968000000,1018.20807,1010.3481,0.0
Pressure,smartphone,1529657300006000000,1018.20807,1010.3481,0.0
Pressure,smartphone,1529657300044000000,1018.20807,1010.3481,0.0
Pressure,smartphone,1529657300082000000,1018.21686,1010.3569,0.0
Pressure,smartphone,1529657300121000000,1018.21686,1010.3569,0.0
Pressure,smartphone,1529657300160000000,1018.21686,1010.3569,0.0
Pressure,smartphone,1529657300198000000,1018.21686,1010.3569,0.0
Pressure,smartphone,1529657300237000000,1018.24774,1010.38776,0.0
Pressure,smartphone,1529657300275000000,1018.24774,1010.38776,0.0
Pressure,smartphone,1529657300314000000,1018.24774,1010.38776,0.0
Pressure,smartphone,1529657300351000000,1018.24774,1010.38776,0.0
Pressure,smartphone,1529657300390000000,1018.26306,1010.4031,0.0
Pressure,smartphone,1529657300429000000,1018.26306,1010.4031,0.0
Pressure,smartphone,1529657300467000000,1018.26306,1010.4031,0.0
Pressure,smartphone,1529657300506000000,1018.26306,1010.4031,0.0
Pressure,smartphone,1529657300544000000,1018.30383,1010.44385,0.0
Pressure,smartphone,1529657300582000000,1018.30383,1010.44385,0.0
Pressure,smartphone,1529657300621000000,1018.30383,1010.44385,0.0
Pressure,smartphone,1529657300660000000,1018.30383,1010.44385,0.0
Pressure,smartphone,1529657300698000000,1018.2275,1010.3675,0.0
Pressure,smartphone,1529657300737000000,1018.2275,1010.3675,0.0
Pressure,smartphone,1529657300775000000,1018.2275,1010.3675,0.0
Pressure,smartphone,1529657300814000000,1018.2275,1010.3675,0.0
Pressure,smartphone,1529657300852000000,1018.2117,1010.3517,0.0
Pressure,smartphone,1529657300890000000,1018.2117,1010.3517,0.0
Pressure,smartphone,1529657300929000000,1018.2117,1010.3517,0.0
Pressure,smartphone,1529657300967000000,1018.2117,1010.3517,0.0
Pressure,smartphone,1529657301006000000,1018.2213,1010.3613,0.0
Pressure,smartphone,1529657301044000000,1018.2213,1010.3613,0.0
Pressure,smartphone,1529657301082000000,1018.2213,1010.3613,0.0
